"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000236110",0,NA,NA,NA,NA,NA
"ENSG00000236117",0,NA,NA,NA,NA,NA
"ENSG00000236116",0,NA,NA,NA,NA,NA
"ENSG00000236115",0,NA,NA,NA,NA,NA
"ENSG00000236114",0,NA,NA,NA,NA,NA
"ENSG00000196924",508.911836757189,0.0917767936103939,0.663679757324724,0.138284756461978,0.890015372345123,0.999838284898011
"ENSG00000224922",0,NA,NA,NA,NA,NA
"ENSG00000224924",0,NA,NA,NA,NA,NA
"ENSG00000196923",32.988387184155,1.50116955580362,0.889487882524365,1.68767847802862,0.0914729653522505,0.582993127840975
"ENSG00000196922",17.1558937838927,-0.115992712441175,1.04223237613326,-0.111292563057304,0.911384352591147,0.999838284898011
"ENSG00000174780",56.5544128478152,0.459301795363585,0.834614139290957,0.550316336305761,0.582102421269718,0.999838284898011
"ENSG00000260596",0,NA,NA,NA,NA,NA
"ENSG00000232314",0,NA,NA,NA,NA,NA
"ENSG00000265579",0,NA,NA,NA,NA,NA
"ENSG00000260597",0,NA,NA,NA,NA,NA
"ENSG00000265574",0,NA,NA,NA,NA,NA
"ENSG00000173786",43.6617072988123,-0.135041058026766,0.933738054049401,-0.144624134617974,0.885007640899522,0.999838284898011
"ENSG00000117877",2.53133737336382,-0.299027408183982,1.5687404371759,-0.190616242877185,0.848826263552081,NA
"ENSG00000276162",0,NA,NA,NA,NA,NA
"ENSG00000233691",0,NA,NA,NA,NA,NA
"ENSG00000181803",0,NA,NA,NA,NA,NA
"ENSG00000235029",0,NA,NA,NA,NA,NA
"ENSG00000233699",0,NA,NA,NA,NA,NA
"ENSG00000252739",0,NA,NA,NA,NA,NA
"ENSG00000238180",0,NA,NA,NA,NA,NA
"ENSG00000232125",0,NA,NA,NA,NA,NA
"ENSG00000238186",0.206267474672764,0.808358522065789,1.35156465256271,0.598090901928411,0.549779280591825,NA
"ENSG00000203620",0,NA,NA,NA,NA,NA
"ENSG00000174255",0,NA,NA,NA,NA,NA
"ENSG00000238185",0,NA,NA,NA,NA,NA
"ENSG00000238188",0,NA,NA,NA,NA,NA
"ENSG00000238189",0,NA,NA,NA,NA,NA
"ENSG00000232128",0,NA,NA,NA,NA,NA
"ENSG00000116473",43.2092754351455,-0.172095969114831,0.822862478964689,-0.209143050648462,0.834336568186272,0.999838284898011
"ENSG00000112996",24.036298276948,-0.316568105859415,0.968669292106625,-0.326807206999362,0.743813708094438,0.999838284898011
"ENSG00000280378",0,NA,NA,NA,NA,NA
"ENSG00000112992",40.2478934324637,-0.584644410947181,0.85789513672578,-0.681487032527681,0.495563369238186,0.999838284898011
"ENSG00000247624",0,NA,NA,NA,NA,NA
"ENSG00000116478",25.8483335651741,-0.523489605868675,0.952847759189043,-0.549394801866576,0.582734540605408,0.999838284898011
"ENSG00000215871",0,NA,NA,NA,NA,NA
"ENSG00000247627",5.75,-3.96487172320538,1.5185876243187,-2.6108942676154,0.00903058092773504,0.139412516706958
"ENSG00000207025",0,NA,NA,NA,NA,NA
"ENSG00000223656",1,-1.23687697504357,1.47365774165761,-0.839324451044035,0.401287265919031,NA
"ENSG00000223657",0,NA,NA,NA,NA,NA
"ENSG00000223655",0,NA,NA,NA,NA,NA
"ENSG00000223652",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000274709",0,NA,NA,NA,NA,NA
"ENSG00000223650",0,NA,NA,NA,NA,NA
"ENSG00000223651",0,NA,NA,NA,NA,NA
"ENSG00000274704",0,NA,NA,NA,NA,NA
"ENSG00000274705",0,NA,NA,NA,NA,NA
"ENSG00000274701",0,NA,NA,NA,NA,NA
"ENSG00000223658",2,-2.37571577345732,1.59041100019256,-1.49377473695144,0.135234506711565,NA
"ENSG00000099866",0,NA,NA,NA,NA,NA
"ENSG00000151150",4.61880242401829,-1.80079782052679,1.46805581097099,-1.22665487719825,0.219952333996047,0.86658624272579
"ENSG00000099864",136.398507177111,-1.28165142855552,0.828843510058327,-1.54631292035493,0.122029013079101,0.677484220288236
"ENSG00000206795",0,NA,NA,NA,NA,NA
"ENSG00000270638",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000270639",0,NA,NA,NA,NA,NA
"ENSG00000099860",48.4436127154572,0.730768991976175,0.976576683146379,0.748296579866877,0.454281287010173,0.999838284898011
"ENSG00000270634",0,NA,NA,NA,NA,NA
"ENSG00000218991",0,NA,NA,NA,NA,NA
"ENSG00000218996",0.912534949345529,-0.0832696267601921,1.49490643168684,-0.0557022332603328,0.955579020382358,NA
"ENSG00000270632",0,NA,NA,NA,NA,NA
"ENSG00000021488",0,NA,NA,NA,NA,NA
"ENSG00000266179",0,NA,NA,NA,NA,NA
"ENSG00000106245",40.4517221299482,-0.171770170213479,0.825820978019853,-0.20799928166677,0.835229528235356,0.999838284898011
"ENSG00000106244",74.8842888856622,-0.18788781643474,0.774866446634859,-0.242477677605878,0.808410051529906,0.999838284898011
"ENSG00000072210",49.8300903306843,-0.954083513819065,0.830469471904783,-1.14884838768457,0.250618502876726,0.912470478262511
"ENSG00000166484",9.81778927473668,0.713597624197143,1.17880073225878,0.605358992973962,0.544940491680828,0.999838284898011
"ENSG00000269303",0,NA,NA,NA,NA,NA
"ENSG00000269300",0,NA,NA,NA,NA,NA
"ENSG00000266173",22.098546718008,0.0146786308349799,0.951681469574289,0.0154238905603007,0.987694003781724,0.999838284898011
"ENSG00000266174",0,NA,NA,NA,NA,NA
"ENSG00000269307",0,NA,NA,NA,NA,NA
"ENSG00000269304",0,NA,NA,NA,NA,NA
"ENSG00000285639",0,NA,NA,NA,NA,NA
"ENSG00000212348",0,NA,NA,NA,NA,NA
"ENSG00000100836",85.3929079550287,-0.179510817175326,0.714147888708931,-0.251363646120769,0.80153297174078,0.999838284898011
"ENSG00000212340",0,NA,NA,NA,NA,NA
"ENSG00000212342",0,NA,NA,NA,NA,NA
"ENSG00000212344",0,NA,NA,NA,NA,NA
"ENSG00000212345",0,NA,NA,NA,NA,NA
"ENSG00000212347",0,NA,NA,NA,NA,NA
"ENSG00000236809",0,NA,NA,NA,NA,NA
"ENSG00000270535",0,NA,NA,NA,NA,NA
"ENSG00000236801",0,NA,NA,NA,NA,NA
"ENSG00000236800",0,NA,NA,NA,NA,NA
"ENSG00000236803",0,NA,NA,NA,NA,NA
"ENSG00000236804",0,NA,NA,NA,NA,NA
"ENSG00000236807",0,NA,NA,NA,NA,NA
"ENSG00000236806",0,NA,NA,NA,NA,NA
"ENSG00000230197",0.25,-0.855266917860253,1.36709826282933,-0.625607493707295,0.531572422357683,NA
"ENSG00000243694",0,NA,NA,NA,NA,NA
"ENSG00000228367",0,NA,NA,NA,NA,NA
"ENSG00000153790",8.12370379919348,0.0261069867644829,1.24508429325944,0.0209680476300434,0.98327114436684,0.999838284898011
"ENSG00000250874",0.412534949345529,0.980971711963575,1.41086714043019,0.695297015468418,0.486869184255752,NA
"ENSG00000228124",0,NA,NA,NA,NA,NA
"ENSG00000228127",0,NA,NA,NA,NA,NA
"ENSG00000250877",0,NA,NA,NA,NA,NA
"ENSG00000228121",0,NA,NA,NA,NA,NA
"ENSG00000228120",0,NA,NA,NA,NA,NA
"ENSG00000234405",1.59337266158991,0.0644844995927704,1.57783353254979,0.0408690132783292,0.967400320620846,NA
"ENSG00000228122",0,NA,NA,NA,NA,NA
"ENSG00000234409",1,-1.23687697504357,1.47365774165761,-0.839324451044035,0.401287265919031,NA
"ENSG00000142765",2.91844256028096,0.252909234218889,1.55322728010746,0.162828220607478,0.870653687954429,NA
"ENSG00000250878",0,NA,NA,NA,NA,NA
"ENSG00000113643",46.0202103915955,1.32499511684911,0.810280513726619,1.6352301387025,0.102000812367365,0.620474628862663
"ENSG00000113645",31.2802608623865,1.51508932129349,1.03934151519752,1.45773963527816,0.1449123225843,0.724829264139019
"ENSG00000276164",0,NA,NA,NA,NA,NA
"ENSG00000113649",33.6032944687583,0.488106026841733,0.871224516827386,0.560252859526037,0.575306976557604,0.999838284898011
"ENSG00000113648",106.902580901753,0.419812562889468,0.726491123251389,0.577863306864108,0.563356410052527,0.999838284898011
"ENSG00000224857",0,NA,NA,NA,NA,NA
"ENSG00000169432",3.03133737336382,-0.520218936869369,1.5792660955947,-0.329405499377527,0.741849211633581,NA
"ENSG00000169435",0,NA,NA,NA,NA,NA
"ENSG00000264769",0,NA,NA,NA,NA,NA
"ENSG00000169436",4.31145535813354,1.49792404410761,1.48737825337793,1.00709018752004,0.313891436190735,0.964809868992459
"ENSG00000169439",70.7360782105928,-1.9824003380798,0.764260288686016,-2.59388112587679,0.00948992923798051,0.144460957777049
"ENSG00000260419",0,NA,NA,NA,NA,NA
"ENSG00000264765",0,NA,NA,NA,NA,NA
"ENSG00000264764",0,NA,NA,NA,NA,NA
"ENSG00000264763",0,NA,NA,NA,NA,NA
"ENSG00000264760",0,NA,NA,NA,NA,NA
"ENSG00000241229",0,NA,NA,NA,NA,NA
"ENSG00000189030",0,NA,NA,NA,NA,NA
"ENSG00000189037",0,NA,NA,NA,NA,NA
"ENSG00000262089",2.75590761093544,-0.168598830953266,1.53334261048624,-0.10995509405416,0.912444988648544,NA
"ENSG00000111644",1.09337266158991,0.602685006036431,1.52824289670879,0.394364670259137,0.69331182369254,NA
"ENSG00000111647",8.93738478168137,-0.270788676007317,1.22556066465974,-0.220950854425878,0.825130699689914,0.999838284898011
"ENSG00000111641",5.15668686681911,3.43152763241532,1.56227080860063,2.19649987282872,0.0280561842582257,0.282248279887396
"ENSG00000111640",4596.33056214905,2.57376025268284,0.661512421791081,3.89072097197243,9.99468118489803e-05,0.00468368932471931
"ENSG00000245685",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000111642",57.8782633579122,0.609336905943105,0.8176419073318,0.74523688240436,0.456128529982096,0.999838284898011
"ENSG00000267227",0,NA,NA,NA,NA,NA
"ENSG00000267226",0,NA,NA,NA,NA,NA
"ENSG00000267225",0,NA,NA,NA,NA,NA
"ENSG00000267224",0,NA,NA,NA,NA,NA
"ENSG00000267223",0,NA,NA,NA,NA,NA
"ENSG00000267222",0,NA,NA,NA,NA,NA
"ENSG00000103569",7.23681176511019,0.397908544502534,1.28036385081763,0.310777709202297,0.755969616631351,0.999838284898011
"ENSG00000215326",0,NA,NA,NA,NA,NA
"ENSG00000142494",5.06267474672764,-0.360304073462572,1.46339338992558,-0.246211357754524,0.805518623922946,0.999838284898011
"ENSG00000215325",0,NA,NA,NA,NA,NA
"ENSG00000267228",0,NA,NA,NA,NA,NA
"ENSG00000254016",0,NA,NA,NA,NA,NA
"ENSG00000263935",0,NA,NA,NA,NA,NA
"ENSG00000263934",1.25590761093544,1.71621437662274,1.55749089285893,1.10190973474808,0.27050091601961,NA
"ENSG00000208036",0,NA,NA,NA,NA,NA
"ENSG00000114030",41.353720774426,0.0892660419261131,0.873086201058907,0.102241957114714,0.91856462526892,0.999838284898011
"ENSG00000270446",0,NA,NA,NA,NA,NA
"ENSG00000270445",0,NA,NA,NA,NA,NA
"ENSG00000263938",0,NA,NA,NA,NA,NA
"ENSG00000261687",0,NA,NA,NA,NA,NA
"ENSG00000073331",15.8180024275705,-0.265123681848199,1.03809980876981,-0.255393247940563,0.798419385286288,0.999838284898011
"ENSG00000261683",0,NA,NA,NA,NA,NA
"ENSG00000261682",0,NA,NA,NA,NA,NA
"ENSG00000261680",0,NA,NA,NA,NA,NA
"ENSG00000156313",7.37471003495373,-1.23770817740974,1.27090048307302,-0.973882844404128,0.330114712765066,0.972450814148185
"ENSG00000039537",9.25,-4.75853579830117,1.44904259551319,-3.2839171277887,0.00102375021222486,0.0294488146985308
"ENSG00000261689",0,NA,NA,NA,NA,NA
"ENSG00000254013",0,NA,NA,NA,NA,NA
"ENSG00000266692",0,NA,NA,NA,NA,NA
"ENSG00000262332",0,NA,NA,NA,NA,NA
"ENSG00000262333",1.16253494934553,-0.312139248254625,1.54103712476049,-0.202551413745557,0.83948566890537,NA
"ENSG00000109220",9.85418164770053,0.315972947379638,1.22431466214415,0.258081486034214,0.796344019701643,0.999838284898011
"ENSG00000254011",0,NA,NA,NA,NA,NA
"ENSG00000262339",0,NA,NA,NA,NA,NA
"ENSG00000225724",0,NA,NA,NA,NA,NA
"ENSG00000012048",4.86231488299032,0.578304714836817,1.47067168936655,0.393224891060429,0.694153387026749,0.999838284898011
"ENSG00000225726",0,NA,NA,NA,NA,NA
"ENSG00000225727",0,NA,NA,NA,NA,NA
"ENSG00000225720",0,NA,NA,NA,NA,NA
"ENSG00000225721",0.899926644548262,1.32766235889946,1.49825565951271,0.886138724369158,0.375542778028175,NA
"ENSG00000225722",0,NA,NA,NA,NA,NA
"ENSG00000225723",0,NA,NA,NA,NA,NA
"ENSG00000264663",0,NA,NA,NA,NA,NA
"ENSG00000225728",0,NA,NA,NA,NA,NA
"ENSG00000263681",0,NA,NA,NA,NA,NA
"ENSG00000263680",0,NA,NA,NA,NA,NA
"ENSG00000229656",1,-1.44498286554681,1.51933581634067,-0.951062200999814,0.341572801374302,NA
"ENSG00000229657",0,NA,NA,NA,NA,NA
"ENSG00000263684",0,NA,NA,NA,NA,NA
"ENSG00000229652",0,NA,NA,NA,NA,NA
"ENSG00000149716",12.7736304437417,-0.54575134871829,1.10285640255622,-0.494852591373944,0.620704177748424,0.999838284898011
"ENSG00000263688",0,NA,NA,NA,NA,NA
"ENSG00000251166",0,NA,NA,NA,NA,NA
"ENSG00000276085",1.68674532317981,1.81766734442396,1.5642163503834,1.16203065130884,0.245223014639055,NA
"ENSG00000266208",2.15562110264984,0.436594200998897,1.59058929104633,0.274485816958879,0.783711301651559,NA
"ENSG00000184254",14.20468130882,-0.313216390745686,1.15815554907435,-0.270444148021415,0.786818579782464,0.999838284898011
"ENSG00000138942",41.6851245897202,0.533398640950912,0.845476527741383,0.630885214963732,0.528115579760398,0.999838284898011
"ENSG00000204338",1.87449688211987,0.286323446885055,1.5902609975489,0.180048084764936,0.857114818793387,NA
"ENSG00000251168",0,NA,NA,NA,NA,NA
"ENSG00000264660",0,NA,NA,NA,NA,NA
"ENSG00000184258",0,NA,NA,NA,NA,NA
"ENSG00000134612",0,NA,NA,NA,NA,NA
"ENSG00000163170",13.2362318350176,0.525966927404078,1.08073808100357,0.486673817319055,0.626489502746071,0.999838284898011
"ENSG00000163171",23.9500526148877,-0.536973669641864,1.00653519001497,-0.533487229228299,0.593696349031968,0.999838284898011
"ENSG00000187783",0,NA,NA,NA,NA,NA
"ENSG00000280809",0,NA,NA,NA,NA,NA
"ENSG00000008226",1.25,-1.47565911817382,1.52134634374755,-0.969969214596336,0.332061837503948,NA
"ENSG00000225898",0,NA,NA,NA,NA,NA
"ENSG00000166529",6.97520969607317,-0.625895757626635,1.38365980293722,-0.452348009458675,0.651018294816792,0.999838284898011
"ENSG00000166526",21.0735432612473,0.573061812813806,0.974694082480112,0.587940178476972,0.556572446731661,0.999838284898011
"ENSG00000166527",0,NA,NA,NA,NA,NA
"ENSG00000225895",0,NA,NA,NA,NA,NA
"ENSG00000182362",12.0110221389445,-0.206546854566747,1.15807560232209,-0.178353515221799,0.858445353398124,0.999838284898011
"ENSG00000166523",2.31224844105994,-0.926797267391154,1.57876798782494,-0.587038294757925,0.557177987820934,NA
"ENSG00000225891",0,NA,NA,NA,NA,NA
"ENSG00000114698",42.0370913598744,-1.95009903831047,0.982149700024141,-1.98554155060327,0.0470842520615422,0.394527128585059
"ENSG00000244432",0,NA,NA,NA,NA,NA
"ENSG00000264661",0,NA,NA,NA,NA,NA
"ENSG00000229389",0,NA,NA,NA,NA,NA
"ENSG00000229386",0,NA,NA,NA,NA,NA
"ENSG00000229384",0,NA,NA,NA,NA,NA
"ENSG00000229385",0,NA,NA,NA,NA,NA
"ENSG00000229382",0,NA,NA,NA,NA,NA
"ENSG00000269256",0,NA,NA,NA,NA,NA
"ENSG00000229380",0,NA,NA,NA,NA,NA
"ENSG00000260796",0,NA,NA,NA,NA,NA
"ENSG00000260797",0,NA,NA,NA,NA,NA
"ENSG00000238405",0,NA,NA,NA,NA,NA
"ENSG00000260795",0,NA,NA,NA,NA,NA
"ENSG00000260792",0.843372661589906,1.12422743659265,1.4464387205867,0.777238206217708,0.437018244916452,NA
"ENSG00000260793",2.61880242401829,-0.96764662257861,1.56403318638429,-0.618686758696981,0.536122734713163,NA
"ENSG00000184788",0,NA,NA,NA,NA,NA
"ENSG00000221540",0.206267474672764,0.808358522065789,1.35156465256271,0.598090901928411,0.549779280591825,NA
"ENSG00000184786",1.41253494934553,-0.569633642020033,1.5865178416694,-0.359046477170808,0.719560320452749,NA
"ENSG00000184787",60.0420522634586,-1.2439099103242,0.781520259267664,-1.59165408135398,0.111462451213543,0.648202440789227
"ENSG00000251080",0,NA,NA,NA,NA,NA
"ENSG00000184785",6.03133737336382,-1.62525194680495,1.40831229234371,-1.15404229277883,0.248482830198748,0.909198816800473
"ENSG00000272256",0,NA,NA,NA,NA,NA
"ENSG00000260798",0,NA,NA,NA,NA,NA
"ENSG00000260799",0,NA,NA,NA,NA,NA
"ENSG00000231465",0,NA,NA,NA,NA,NA
"ENSG00000259256",0,NA,NA,NA,NA,NA
"ENSG00000181552",0,NA,NA,NA,NA,NA
"ENSG00000259254",0,NA,NA,NA,NA,NA
"ENSG00000264666",0,NA,NA,NA,NA,NA
"ENSG00000259252",0,NA,NA,NA,NA,NA
"ENSG00000259251",0,NA,NA,NA,NA,NA
"ENSG00000259250",1.4621750856082,1.92025177219227,1.57486742761929,1.21931010732445,0.222726513839111,NA
"ENSG00000119737",0,NA,NA,NA,NA,NA
"ENSG00000269253",0,NA,NA,NA,NA,NA
"ENSG00000168476",12.7970477346496,1.193205204125,1.12964702584751,1.05626375037796,0.290847732364692,0.950102592391327
"ENSG00000168477",84.1136068739842,0.112116167533466,0.882496930842066,0.127044257736383,0.898905369716575,0.999838284898011
"ENSG00000259259",0,NA,NA,NA,NA,NA
"ENSG00000259258",0,NA,NA,NA,NA,NA
"ENSG00000112697",87.478455770182,0.172885718932182,0.76558106684012,0.22582287679312,0.821339183522785,0.999838284898011
"ENSG00000112695",232.793822808907,1.33076320657224,0.685521271144169,1.94124276311825,0.0522288384195822,0.416248015283337
"ENSG00000112699",10.7301110712484,0.281048635928531,1.14277090162546,0.245936115041758,0.805731686476832,0.999838284898011
"ENSG00000182093",13.7738435965756,-0.408840666399515,1.084046350019,-0.37714316033844,0.706067218017683,0.999838284898011
"ENSG00000182095",37.7782245700673,0.0208315328911341,0.8305462739844,0.025081724575319,0.979989777273237,0.999838284898011
"ENSG00000186788",0,NA,NA,NA,NA,NA
"ENSG00000108578",23.1235501747686,-0.495903777439538,0.952064915004811,-0.520871812020331,0.602456072961256,0.999838284898011
"ENSG00000186860",0,NA,NA,NA,NA,NA
"ENSG00000108576",0.618802424018293,1.06979771171814,1.4341121945058,0.745965145416531,0.455688470253295,NA
"ENSG00000260240",0,NA,NA,NA,NA,NA
"ENSG00000254563",0,NA,NA,NA,NA,NA
"ENSG00000260242",0,NA,NA,NA,NA,NA
"ENSG00000254561",0,NA,NA,NA,NA,NA
"ENSG00000276081",0,NA,NA,NA,NA,NA
"ENSG00000254567",0,NA,NA,NA,NA,NA
"ENSG00000260246",0.75,-1.11008830643767,1.44245171088193,-0.769584380581413,0.441546473211556,NA
"ENSG00000254565",0,NA,NA,NA,NA,NA
"ENSG00000260249",0,NA,NA,NA,NA,NA
"ENSG00000254568",0,NA,NA,NA,NA,NA
"ENSG00000254569",0,NA,NA,NA,NA,NA
"ENSG00000199870",0,NA,NA,NA,NA,NA
"ENSG00000227769",0,NA,NA,NA,NA,NA
"ENSG00000227766",14.461228378257,0.89067613996292,1.10008632218694,0.809642045355386,0.418145935629508,0.999838284898011
"ENSG00000227764",0,NA,NA,NA,NA,NA
"ENSG00000227765",0,NA,NA,NA,NA,NA
"ENSG00000227762",0,NA,NA,NA,NA,NA
"ENSG00000227760",0,NA,NA,NA,NA,NA
"ENSG00000258610",0,NA,NA,NA,NA,NA
"ENSG00000074527",23.0692218161646,-1.36909670657475,1.17024255768527,-1.16992558302,0.242030917554148,0.903304008906207
"ENSG00000258613",0,NA,NA,NA,NA,NA
"ENSG00000258615",0,NA,NA,NA,NA,NA
"ENSG00000258616",0,NA,NA,NA,NA,NA
"ENSG00000050130",18.7499059039842,0.519287419219568,1.05542638902688,0.49201670966211,0.622707531025233,0.999838284898011
"ENSG00000258618",0,NA,NA,NA,NA,NA
"ENSG00000258619",0,NA,NA,NA,NA,NA
"ENSG00000276083",0,NA,NA,NA,NA,NA
"ENSG00000154269",0.5,-1.02550367550925,1.42166178129196,-0.721341523704257,0.47069941505666,NA
"ENSG00000169981",1.887318339751,0.76271911126563,1.5888914710731,0.48003222696545,0.631204477740662,NA
"ENSG00000154262",13.5,-5.3277195716772,1.398548351992,-3.80946398033986,0.000139268393078715,0.0061464102109774
"ENSG00000154263",6.90562110264984,-1.45198437485705,1.41327987365744,-1.02738629617603,0.30423860172225,0.959866214409923
"ENSG00000154265",16.5682155804044,-0.134932446163365,1.05010724920408,-0.128493966940649,0.897758072332534,0.999838284898011
"ENSG00000227498",0,NA,NA,NA,NA,NA
"ENSG00000227499",0,NA,NA,NA,NA,NA
"ENSG00000242879",0,NA,NA,NA,NA,NA
"ENSG00000274862",0,NA,NA,NA,NA,NA
"ENSG00000187258",0,NA,NA,NA,NA,NA
"ENSG00000180209",1.68674532317981,1.81766734442396,1.5642163503834,1.16203065130884,0.245223014639055,NA
"ENSG00000274367",0,NA,NA,NA,NA,NA
"ENSG00000164961",37.0810965664445,-0.633346716096893,0.924863122071572,-0.684800486669076,0.493469828223416,0.999838284898011
"ENSG00000187257",14.0675761219028,-0.534423216656522,1.06467591615212,-0.501958585282928,0.615696653448618,0.999838284898011
"ENSG00000227493",0,NA,NA,NA,NA,NA
"ENSG00000227494",0,NA,NA,NA,NA,NA
"ENSG00000274364",0,NA,NA,NA,NA,NA
"ENSG00000242875",0,NA,NA,NA,NA,NA
"ENSG00000164967",16.3412065656446,0.773297326311498,1.02880552795825,0.751645772983129,0.452264108987635,0.999838284898011
"ENSG00000258705",0,NA,NA,NA,NA,NA
"ENSG00000271788",0,NA,NA,NA,NA,NA
"ENSG00000282987",0,NA,NA,NA,NA,NA
"ENSG00000186124",0,NA,NA,NA,NA,NA
"ENSG00000282989",0,NA,NA,NA,NA,NA
"ENSG00000282988",0.825069898691058,1.12583667099678,1.44678328728698,0.778165383087856,0.436471521554152,NA
"ENSG00000274820",0,NA,NA,NA,NA,NA
"ENSG00000245479",0,NA,NA,NA,NA,NA
"ENSG00000165383",0,NA,NA,NA,NA,NA
"ENSG00000283058",0,NA,NA,NA,NA,NA
"ENSG00000123447",0,NA,NA,NA,NA,NA
"ENSG00000283057",0,NA,NA,NA,NA,NA
"ENSG00000283052",0,NA,NA,NA,NA,NA
"ENSG00000123444",1.78112422052997,-1.19864080951126,1.59047312498545,-0.753637889682809,0.451066686339023,NA
"ENSG00000283050",2.66253494934553,-1.35500729682722,1.57063677431906,-0.862712066203006,0.3882957965523,NA
"ENSG00000283051",0,NA,NA,NA,NA,NA
"ENSG00000183576",31.160582006234,-0.818324977116334,0.87418174430801,-0.936103942280456,0.349219673475103,0.9838150009119
"ENSG00000226465",0,NA,NA,NA,NA,NA
"ENSG00000183570",8.88125710439073,0.475202105481297,1.36859129011656,0.347219881430654,0.72842613569051,0.999838284898011
"ENSG00000183571",0,NA,NA,NA,NA,NA
"ENSG00000183578",11.3497661066021,1.94606412460404,1.2863685300937,1.51283561364976,0.130321420067435,0.693047699949508
"ENSG00000151838",0,NA,NA,NA,NA,NA
"ENSG00000285709",0,NA,NA,NA,NA,NA
"ENSG00000237632",0,NA,NA,NA,NA,NA
"ENSG00000250021",0,NA,NA,NA,NA,NA
"ENSG00000250020",0,NA,NA,NA,NA,NA
"ENSG00000264785",0,NA,NA,NA,NA,NA
"ENSG00000250026",0,NA,NA,NA,NA,NA
"ENSG00000257037",0,NA,NA,NA,NA,NA
"ENSG00000250024",0,NA,NA,NA,NA,NA
"ENSG00000257038",0,NA,NA,NA,NA,NA
"ENSG00000116863",32.6006425387363,0.981038779741942,0.880058887714453,1.11474219900186,0.264960912036268,0.92660821530838
"ENSG00000255769",4.55576090003196,0.741500340289938,1.42461895366964,0.5204902955839,0.602721889986359,0.999838284898011
"ENSG00000202239",0,NA,NA,NA,NA,NA
"ENSG00000255763",0,NA,NA,NA,NA,NA
"ENSG00000202237",0,NA,NA,NA,NA,NA
"ENSG00000255760",0,NA,NA,NA,NA,NA
"ENSG00000255767",0,NA,NA,NA,NA,NA
"ENSG00000202233",0,NA,NA,NA,NA,NA
"ENSG00000006756",22.8430654127402,-0.0111044634333795,0.982561465449007,-0.0113015458308301,0.990982863020994,0.999838284898011
